"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"ENTREV";"TAMUNI";"TIPO_TEL";"SEXO";"EDAD";"P0";"P0A";"PROBVOTO";"RAZONESVOTO";"VOTOCORREO";"DUDACORREO";"VOTOCORREOEMITIDO1";"VOTODUDA1";"VOTODUDA2";"VOTOCORREOEMITIDO2";"VOTOCORREOEMITIDOCONJUNTO";"FIDELVOTOCORREO";"INTENCIONG";"CORREOEMITIDOINTENCIONGR";"ESCIDEOL";"PREFPTE";"PARTICIPACIONG";"RECUVOTOG";"RECUERDO";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"ESTUDIOS";"SITLAB";"RELALAB";"CNO11";"CNO11R";"INGRESHOG";"CLASESOCIAL";"CLASESUB";"SINCERIDAD";"PESO";"PESOCCAA";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"RECUVOTOGR";"VOTOCORREOEMITIDO1R";"VOTODUDA1R";"VOTODUDA2R";"P3A2COM";"VOTOCORREOEMITIDO2R";"INTENCIONGR";"INTENCIONGRA";"INTENCIONGALTER";"INTENCIONGALTERR";"SIMPATIA";"VOTOSIMG";"VOTOSIMGCONJUNTO"
3415;93928;6581;7;19;0;3;0;3;2;2;70;1;1;10;3;4;0;0;0;0;0;0;0;3;3;5;98;1;3;3;3;3;5;5;1;1;3;3;5;3;2;2;0,80418;1,49622;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";12;7;23;3;9;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;0;0;0;0;3;3;8995;8995;0;3;3
3415;9275;912;7;19;0;3;0;3;2;1;38;1;1;10;3;4;0;0;0;0;0;0;0;1;1;4;4;1;4;4;21;3;9;6;1;1;2;2;3;4;3;1;0,7162;0,91937;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;9;0;"";"";10;7;23;1;7;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;0;0;0;0;0;1;1;21;21;0;1;1
3415;14310;1429;7;19;0;3;0;3;2;2;48;1;1;10;5;4;0;0;0;0;0;0;0;2;2;5;2;1;2;2;2;3;8;6;7;0;0;14;3;3;2;2;0,70735;0,9545;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0;1;0;"";"";10;7;23;1;8;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;2;2;3;3;0;2;2
3415;37198;3353;7;19;0;3;0;3;2;2;49;1;1;10;3;4;0;0;0;0;0;0;0;1;1;6;1;1;1;1;1;3;6;4;1;1;4;4;2;3;2;1;0,70735;0,9545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";10;7;23;1;8;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;9997;9997;0;1;1
3415;14319;1430;7;19;0;3;0;3;2;1;19;1;1;10;3;1;0;0;0;0;0;0;0;2;2;7;97;3;0;9995;2;3;5;5;6;0;0;13;3;2;1;2;1,07033;1,3024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";10;7;23;1;8;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;2;2;9998;9998;0;2;2
3415;26821;2494;7;19;0;3;0;3;1;1;69;1;1;10;1;4;0;0;0;0;0;0;0;1;1;2;1;1;1;1;1;3;9;6;2;0;0;12;4;3;2;2;0,74058;1,07207;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;0;"";"";10;7;23;1;7;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;9997;9997;0;1;1
3415;32349;2960;7;19;0;3;0;3;2;1;37;1;1;8;5;4;0;0;0;0;0;0;0;21;21;3;4;1;1;1;21;3;9;6;1;1;2;2;1;2;1;1;0,7162;0,91937;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;2;0;"";"";10;7;23;1;6;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;21;21;1;1;0;21;21
3415;79479;6072;7;19;0;3;0;3;2;2;56;1;1;10;3;4;0;0;0;0;0;0;0;1;1;3;4;1;1;1;1;3;8;6;1;3;2;2;4;3;2;1;0,73275;0,80664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";11;7;23;2;9;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;21;21;0;1;1
3415;98373;6753;7;19;0;3;0;3;1;1;89;1;1;10;2;4;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;3;1;1;2;0;0;12;3;96;6;2;0,97133;1,11223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";12;7;23;3;9;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;21;21;0;1;1
3415;17288;1698;7;19;0;3;0;1;1;2;69;1;1;10;5;4;0;0;0;0;0;0;0;1;1;98;96;1;1;1;9998;3;2;2;2;0;0;12;5;98;8;3;0,84666;1,38209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";10;7;23;1;12;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;9998;9998;0;1;1
3415;106265;7265;7;19;0;3;0;2;2;2;60;1;1;10;4;4;0;0;0;0;0;0;0;9998;9998;7;4;1;5;5;21;3;4;3;4;0;0;16;6;12;5;2;0,85171;0,98814;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;6;1;"";"";12;7;23;3;8;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";5;0;0;0;0;0;9998;9999;0;0;21;21;21
3415;74374;5791;7;19;0;3;0;1;2;2;29;1;1;10;7;4;0;0;0;0;0;0;0;1;1;3;96;1;4;4;4;3;9;6;1;1;3;3;4;3;2;2;0,9952;1,09236;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;"";"";11;7;23;2;6;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;0;0;0;0;0;1;1;8995;8995;0;1;1
3415;12364;1243;7;19;0;3;0;2;1;1;75;1;1;10;6;4;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;3;6;4;2;0;0;12;6;4;3;1;1,12902;1,36249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";10;7;23;1;9;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;9993;9993;0;1;1
3415;80115;6112;7;19;0;3;0;2;1;1;81;1;1;10;5;4;0;0;0;0;0;0;0;2;2;10;2;1;2;2;2;3;2;2;2;0;0;12;6;3;2;2;1,12902;1,36249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;6;0;"";"";11;7;23;2;10;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;2;2;9993;9993;0;2;2
3415;4995;469;7;19;130;2;0;4;2;2;41;1;1;5;3;4;0;0;0;0;0;0;0;8996;8996;5;97;1;5;5;9997;3;8;6;1;1;2;2;4;3;2;1;0,71329;0,80398;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;"";"";10;7;23;1;10;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";5;0;0;0;0;0;8996;9977;0;0;9997;8996;8996
3415;5223;489;7;19;130;2;0;4;1;1;64;1;1;10;3;4;0;0;0;0;0;0;0;6;8995;4;1;1;6;6;1;3;4;3;2;0;0;12;5;3;2;1;0,55938;0,67082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";10;7;23;1;7;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";6;0;0;0;0;0;8995;8995;1;1;0;8995;8995
3415;6845;664;7;19;130;2;0;4;2;1;60;1;1;10;8;4;0;0;0;0;0;0;0;1;1;98;98;1;1;1;1;1;0;1;8;0;0;15;6;98;8;3;0,55938;0,67082;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;4;0;1;0;0;5;0;"";"";10;7;23;1;9;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;9998;9998;0;1;1
3415;13190;1327;7;19;130;2;0;4;2;2;47;1;1;10;3;4;0;0;0;0;0;0;0;21;21;1;4;1;4;4;21;3;9;6;1;3;7;7;5;3;2;1;0,61174;0,61791;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;"";"";10;7;23;1;6;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;0;0;0;0;0;21;21;1;1;0;21;21
3415;13479;1355;7;19;130;2;0;4;1;1;45;1;1;10;1;4;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;3;9;6;1;1;5;5;1;3;2;1;0,58695;0,61381;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;2;0;"";"";10;7;23;1;6;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;9993;9993;0;1;1
3415;13958;1395;7;19;130;2;0;4;2;1;37;1;1;0;99;9;0;0;0;0;0;0;0;9997;9997;99;97;2;0;9997;9998;3;8;6;1;2;2;2;2;3;2;1;0,6194;0,59518;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";10;7;23;1;6;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;9997;9997;0;0;9997;9997;9997
3415;14826;1471;7;19;130;2;0;4;1;2;19;1;1;10;5;4;0;0;0;0;0;0;0;1;1;6;1;3;0;9995;1;3;6;4;6;0;0;13;3;3;2;1;1,09124;1,2894;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;15;1;"";"";10;7;23;1;6;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;1;1;2;2;0;1;1
3415;18891;1841;7;19;130;2;0;4;2;1;72;1;1;10;5;4;0;0;0;0;0;0;0;1;1;3;4;1;1;1;1;3;4;3;2;0;0;12;4;98;8;1;0,64049;0,69403;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;4;0;"";"";10;7;23;1;6;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;9993;9993;0;1;1
3415;20907;1991;7;19;130;2;0;4;2;1;56;1;1;1;6;4;0;0;0;0;0;0;0;9997;9997;1;97;8;0;9998;8995;3;9;6;1;1;3;3;5;99;9;3;0,55938;0,67082;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;21;0;0;0;0;14;0;"";"";10;7;23;1;7;3;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;9997;9997;0;0;8995;8995;8995
3415;21073;2009;7;19;130;2;0;4;1;2;52;1;1;10;5;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;3;4;3;1;2;1;1;2;3;2;1;0,61174;0,61791;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;3;0;"";"";10;7;23;1;8;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;21;21;0;1;1
3415;22008;2087;7;19;130;2;0;4;2;1;26;1;1;8;3;4;0;0;0;0;0;0;0;8995;8995;10;3;2;0;9997;8995;3;9;6;1;3;6;6;3;5;4;3;0,71489;0,89818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;6;0;"";"";10;7;23;1;6;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;8995;8995;3;3;0;8995;8995
3415;28382;2619;7;19;130;2;0;4;1;1;45;1;1;10;3;4;0;0;0;0;0;0;0;3;3;98;97;1;5;5;9997;3;9;6;1;1;2;2;3;12;5;1;0,58695;0,61381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";10;7;23;1;8;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";5;0;0;0;0;0;3;3;9993;9993;0;3;3
3415;33167;3028;7;19;130;2;0;4;2;1;30;1;1;10;3;2;0;0;0;0;0;0;0;3;3;6;3;1;5;5;3;3;9;6;1;1;2;2;4;3;2;1;0,71489;0,89818;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;"";"";10;7;23;1;8;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";5;0;0;0;0;0;3;3;8996;8996;0;3;3
3415;36107;3267;7;19;130;2;0;4;2;1;72;1;1;10;3;4;0;0;0;0;0;0;0;2;2;8;2;1;2;2;2;3;9;6;2;0;0;12;3;3;2;2;0,64049;0,69403;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;9;1;"";"";10;7;23;1;7;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;2;2;9993;9993;0;2;2
3415;36120;3270;7;19;130;2;0;4;1;1;35;1;1;10;3;4;0;0;0;0;0;0;0;2;2;5;2;2;0;9997;2;3;9;6;4;0;0;16;4;3;2;2;0,6194;0,59518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";10;7;23;1;8;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;2;2;3;3;0;2;2
3415;45152;4003;7;19;130;2;0;4;2;2;54;1;1;10;5;4;0;0;0;0;0;0;0;1;1;5;1;1;1;1;1;3;5;5;2;0;0;12;2;3;2;2;0,61174;0,61791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";11;7;23;2;6;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;9998;9998;0;1;1
3415;45345;4017;7;19;130;2;0;4;2;1;77;1;1;10;2;4;0;0;0;0;0;0;0;3;3;10;2;1;2;2;2;2;0;1;2;0;0;12;5;3;2;1;0,84004;0,72003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";11;7;23;2;7;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;3;3;2;2;0;3;3
3415;50003;4303;7;19;130;2;0;4;1;2;28;1;1;10;7;4;0;0;0;0;0;0;0;9998;9998;2;4;1;1;1;1;3;7;5;1;1;3;3;5;4;3;1;0,81752;0,76556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;"";"";11;7;23;2;8;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;9998;9999;0;0;1;1;1
3415;52875;4465;7;19;130;2;0;4;1;1;83;1;1;10;3;4;0;0;0;0;0;0;0;9999;9999;10;99;1;9999;9999;9999;3;9;6;2;0;0;12;4;3;2;2;0,84004;0,72003;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;"";"";11;7;23;2;10;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;0;0;0;0;9999;9999;0;0;3;3;3
3415;53202;4496;7;19;130;2;0;4;2;1;57;1;1;10;3;4;0;0;0;0;0;0;0;9998;9998;10;2;1;2;2;3;3;6;4;4;0;0;16;6;3;2;1;0,55938;0,67082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";11;7;23;2;6;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;0;0;0;0;9998;9999;0;0;3;3;3
3415;56937;4732;7;19;130;2;0;4;2;1;62;1;1;10;3;4;0;0;0;0;0;0;0;3;3;7;3;1;8996;8996;3;3;7;5;2;0;0;12;4;3;2;1;0,55938;0,67082;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;5;0;"";"";11;7;23;2;7;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8996;0;0;0;0;0;3;3;8996;8996;0;3;3
3415;57415;4771;7;19;130;2;0;4;2;1;60;1;1;10;5;4;0;0;0;0;0;0;0;8995;8995;5;97;1;8995;8995;8995;3;9;6;1;1;3;3;5;12;5;1;0,55938;0,67082;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;"";"";11;7;23;2;10;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8995;0;0;0;0;0;8995;8995;9993;9993;0;8995;8995
3415;58117;4816;7;19;130;2;0;4;2;1;59;1;1;10;5;4;0;0;0;0;0;0;0;9998;9998;6;2;1;3;3;3;3;5;5;1;1;5;5;4;4;3;1;0,55938;0,67082;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;14;0;1;0;0;8;0;"";"";11;7;23;2;8;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;0;0;0;0;9998;9999;0;0;3;3;3
3415;66894;5384;7;19;130;2;0;4;2;2;56;1;1;10;7;4;0;0;0;0;0;0;0;9998;9998;5;4;1;1;1;9997;3;8;6;1;1;4;4;4;3;2;1;0,63371;0,5222;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;"";"";11;7;23;2;10;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;9998;9999;0;0;21;21;21
3415;69172;5510;7;19;130;2;0;4;2;1;65;1;1;10;3;4;0;0;0;0;0;0;0;21;21;1;4;1;4;4;8;3;9;6;1;1;2;2;4;4;3;2;0,64049;0,69403;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;13;0;0;0;0;8;2;"";"";11;7;23;2;8;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;0;0;0;0;0;21;21;1;1;0;21;21
3415;73380;5746;7;19;130;2;0;4;2;2;44;1;1;10;3;3;1;1;0;0;0;1;1;0;1;4;1;1;1;1;1;3;9;6;1;1;99;99;2;3;2;2;0,71329;0,80398;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;8;0;0;0;0;7;0;"";"";11;7;23;2;7;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;0;0;0;0;0;1;0;0;0;0;1
3415;78717;6033;7;19;130;2;0;4;2;2;57;1;2;10;3;4;0;0;0;0;0;0;0;9999;9999;5;1;2;0;9997;1;3;4;3;1;1;5;5;2;12;5;1;0,63371;0,5222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;10;0;"";"";11;7;23;2;8;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;9999;9999;0;0;9999;9999;9999
3415;81486;6178;7;19;130;2;0;4;2;1;54;1;1;10;6;4;0;0;0;0;0;0;0;1;1;1;1;1;5;5;1;3;7;5;1;1;2;2;4;5;4;1;0,58695;0,61381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;9;0;"";"";11;7;23;2;10;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";5;0;0;0;0;0;1;1;21;21;0;1;1
3415;85748;6323;7;19;130;2;0;4;2;2;34;1;1;10;3;3;1;1;0;0;0;1;1;0;1;3;1;1;1;1;1;3;8;6;1;1;2;2;5;3;2;2;0,81752;0,76556;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;2;0;"";"";12;7;23;3;7;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;1;0;0;0;0;0;1;0;0;0;0;1
